filters,1st_dense,lr,momentum,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,acc_10,acc_11,loss_0,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6,loss_7,loss_8,loss_9,loss_10,loss_11
128,20,0.014245839969475487,0.26973405821888163,0.9551428556442261,0.9642857313156128,0.9718571305274963,0.9782857298851013,0.979357123374939,0.980571448802948,0.9781428575515747,0.9804999828338623,0.9807142615318298,0.9810000061988831,0.9814285635948181,0.9809285998344421,0.15685324370861053,0.11952786147594452,0.09509526193141937,0.0744771882891655,0.07060756534337997,0.06737281382083893,0.06988807767629623,0.06361116468906403,0.061350710690021515,0.06222958862781525,0.06279446184635162,0.06639013439416885
16,80,0.0006013813700170109,0.5444804772583868,0.8891428709030151,0.9093571305274963,0.9210000038146973,0.928928554058075,0.9332857131958008,0.9359999895095825,0.9411428570747375,0.9424999952316284,0.946142852306366,0.9497857093811035,0.9513571262359619,0.9540714025497437,0.40958109498023987,0.3207302391529083,0.2815967798233032,0.25793296098709106,0.23987694084644318,0.22666890919208527,0.21196980774402618,0.20175538957118988,0.19100061058998108,0.1822643131017685,0.17497870326042175,0.168736532330513
32,160,0.00011695034135222139,0.3066599545491595,0.8280714154243469,0.8631428480148315,0.8803571462631226,0.8924999833106995,0.8980000019073486,0.9035714268684387,0.9067857265472412,0.9107142686843872,0.9144285917282104,0.9169285893440247,0.9187856912612915,0.919785737991333,0.8411925435066223,0.5841566324234009,0.4830448627471924,0.42804840207099915,0.3931184709072113,0.36800599098205566,0.34912964701652527,0.3343046307563782,0.3219571113586426,0.31142863631248474,0.3024691045284271,0.29431232810020447
128,120,0.014157436887405317,0.6597672606738005,0.962071418762207,0.9752857089042664,0.9767143130302429,0.9817857146263123,0.9830714464187622,0.9847857356071472,0.9848571419715881,0.986214280128479,0.9864285588264465,0.9854999780654907,0.9864285588264465,0.9866428375244141,0.12670597434043884,0.08331651240587234,0.07604911923408508,0.060803476721048355,0.05552132800221443,0.05069442838430405,0.05213216692209244,0.05003940686583519,0.04837599769234657,0.049845460802316666,0.04984587803483009,0.04959198087453842
32,200,8.414349961835892e-05,0.6756602281310855,0.843500018119812,0.881428599357605,0.8980000019073486,0.9058571457862854,0.9119285941123962,0.9160000085830688,0.9194285869598389,0.9232142567634583,0.9251428842544556,0.9279285669326782,0.9300000071525574,0.932357132434845,0.7327529788017273,0.5027009844779968,0.4158904254436493,0.3694843351840973,0.3390279710292816,0.3171260356903076,0.30046284198760986,0.286817729473114,0.2754916548728943,0.2655109465122223,0.2569797933101654,0.2492072731256485
8,180,0.07653147388323732,0.10055960355239535,0.9734285473823547,0.975428581237793,0.9792143106460571,0.9803571701049805,0.9815000295639038,0.9828571677207947,0.9842143058776855,0.9839285612106323,0.9841428399085999,0.9807142615318298,0.9852856993675232,0.9862856864929199,0.09291937202215195,0.08166467398405075,0.0666508898139,0.06076676398515701,0.05950198322534561,0.05957936495542526,0.054417889565229416,0.0574059933423996,0.05692747235298157,0.06933791935443878,0.05660531297326088,0.05492990463972092
64,60,0.00394566259460478,0.007584893195496267,0.9356428384780884,0.9513571262359619,0.9607142806053162,0.963785707950592,0.9687142968177795,0.9700000286102295,0.9712857007980347,0.9735714197158813,0.9737856984138489,0.9746428728103638,0.9760000109672546,0.9787856936454773,0.2190619260072708,0.17279578745365143,0.1423778235912323,0.13058216869831085,0.11368273943662643,0.10717762261629105,0.102864570915699,0.09252315014600754,0.08848392963409424,0.08559080213308334,0.08155230432748795,0.07610452175140381
16,60,0.02594321124336179,0.020172419301499822,0.956928551197052,0.9710714221000671,0.9727857112884521,0.9767857193946838,0.9801428318023682,0.9824285507202148,0.9814285635948181,0.9822142720222473,0.9835714101791382,0.9829999804496765,0.9825000166893005,0.9839285612106323,0.15136107802391052,0.10145296901464462,0.0932207703590393,0.07537224143743515,0.0657271295785904,0.06001448631286621,0.061520691961050034,0.06223348155617714,0.05618509650230408,0.057459041476249695,0.05826539918780327,0.05409865826368332
128,80,0.00034601094251174747,0.34985161635023865,0.9161428809165955,0.931071400642395,0.9394999742507935,0.943928599357605,0.9474285840988159,0.9505000114440918,0.9542142748832703,0.9558571577072144,0.9585714340209961,0.9595000147819519,0.9607142806053162,0.961642861366272,0.31708207726478577,0.2555910348892212,0.22577151656150818,0.20618365705013275,0.19360724091529846,0.18115971982479095,0.1728990375995636,0.16287992894649506,0.1564180701971054,0.15030904114246368,0.14520424604415894,0.13998255133628845
32,180,0.06564736481260326,0.3569123429704396,0.9752857089042664,0.9820713996887207,0.9848571419715881,0.9853571653366089,0.9837142825126648,0.9865714311599731,0.9853571653366089,0.9872142672538757,0.9873571395874023,0.9872142672538757,0.9877856969833374,0.987500011920929,0.08618589490652084,0.05716167390346527,0.05049686133861542,0.04861890897154808,0.05466181039810181,0.045677509158849716,0.049480658024549484,0.04824509099125862,0.04703349992632866,0.04762793332338333,0.046760376542806625,0.049561068415641785
8,180,0.008372760438891642,0.08992886978982328,0.9311428666114807,0.9435714483261108,0.9559999704360962,0.963357150554657,0.9670000076293945,0.968500018119812,0.9713571667671204,0.9728571176528931,0.9718571305274963,0.9739999771118164,0.9752857089042664,0.9757142663002014,0.23800906538963318,0.186530202627182,0.14795826375484467,0.1278373748064041,0.11300163716077805,0.10458241403102875,0.09557220339775085,0.09231376647949219,0.09071999043226242,0.08353747427463531,0.0824553519487381,0.08162306249141693
16,80,0.0009843651857767823,0.08738022165890946,0.8945714235305786,0.9157857298851013,0.9234285950660706,0.9300714135169983,0.9365000128746033,0.9385714530944824,0.9417856931686401,0.9445000290870667,0.9477142691612244,0.9477142691612244,0.9516428709030151,0.9524285793304443,0.4053356647491455,0.31600815057754517,0.2800714671611786,0.254268079996109,0.2367928922176361,0.2226857841014862,0.211164653301239,0.20191526412963867,0.19179767370224,0.18650369346141815,0.176224023103714,0.1706298589706421
16,40,0.00015114901593874379,0.11532602096388211,0.7158571481704712,0.8156428337097168,0.843500018119812,0.8602142930030823,0.8700714111328125,0.8784999847412109,0.8825713992118835,0.8880714178085327,0.8910714387893677,0.8949999809265137,0.897857129573822,0.9012143015861511,1.3079359531402588,0.876560628414154,0.6805881857872009,0.5774016380310059,0.5144606828689575,0.4723159074783325,0.441559374332428,0.4182090163230896,0.39945879578590393,0.38425809144973755,0.3711714446544647,0.36004775762557983
8,200,0.011980097768457364,0.28675149469506733,0.9430000185966492,0.9607142806053162,0.9679285883903503,0.9697142839431763,0.9739999771118164,0.9764999747276306,0.9782142639160156,0.9798571467399597,0.9783571362495422,0.9803571701049805,0.9792143106460571,0.980571448802948,0.19333219528198242,0.1349109262228012,0.11258755624294281,0.10260671377182007,0.08606745302677155,0.08132140338420868,0.07253897935152054,0.06843489408493042,0.07246789336204529,0.06409528106451035,0.06627317517995834,0.06362051516771317
32,140,0.0002004896606215593,0.6126940585321764,0.8791428804397583,0.9043571352958679,0.9124285578727722,0.9192857146263123,0.9268571138381958,0.9282857179641724,0.9321428537368774,0.9357143044471741,0.9382143020629883,0.940500020980835,0.9424999952316284,0.9440714120864868,0.4706701636314392,0.3645789325237274,0.3214007616043091,0.29310429096221924,0.27369293570518494,0.25922298431396484,0.24674786627292633,0.23521126806735992,0.22553054988384247,0.21788330376148224,0.20933778584003448,0.20270122587680817
32,160,0.006026852957931301,0.42125560047706356,0.9494285583496094,0.9590714573860168,0.9667142629623413,0.970714271068573,0.9730714559555054,0.9748571515083313,0.9777857065200806,0.9784285426139832,0.9789999723434448,0.9797857403755188,0.9814285635948181,0.9797857403755188,0.18046337366104126,0.14328835904598236,0.1126328557729721,0.10076774656772614,0.09362726658582687,0.08278746902942657,0.07490192353725433,0.07207881659269333,0.07484763860702515,0.06677423417568207,0.06303535401821136,0.06578978896141052
16,40,4.6610322732965226e-05,0.4037914156583038,0.5957857370376587,0.7478571534156799,0.8028571605682373,0.8306428790092468,0.8444285988807678,0.8550714254379272,0.8622857332229614,0.8670714497566223,0.8734999895095825,0.8774999976158142,0.8810714483261108,0.883642852306366,1.589379906654358,1.1918301582336426,0.9465621709823608,0.792479932308197,0.691901445388794,0.6217771172523499,0.5709051489830017,0.5323357582092285,0.5023337602615356,0.478009968996048,0.4581433832645416,0.44170084595680237
64,140,0.00012061810620406308,0.3022510069437523,0.8633571267127991,0.8881428837776184,0.9000714421272278,0.9070714116096497,0.9122856855392456,0.9154999852180481,0.9194999933242798,0.9238571524620056,0.9269285798072815,0.9283571243286133,0.93064284324646,0.93278568983078,0.6318413615226746,0.4584272503852844,0.39175906777381897,0.3542669415473938,0.3295189440250397,0.3115900754928589,0.29702532291412354,0.2848514914512634,0.27470308542251587,0.26637113094329834,0.2582433223724365,0.251309871673584
32,80,0.0005453811812083888,0.5017965881483321,0.8989285826683044,0.9190000295639038,0.9284999966621399,0.9352856874465942,0.9410714507102966,0.9432142972946167,0.9470714330673218,0.9487857222557068,0.9523571133613586,0.9539285898208618,0.9554286003112793,0.9573571681976318,0.38239961862564087,0.3002774119377136,0.2633707821369171,0.23952795565128326,0.22164012491703033,0.2083420604467392,0.1970258504152298,0.18735556304454803,0.17766760289669037,0.16962116956710815,0.16314458847045898,0.15670602023601532
8,200,0.0025310894602454696,0.8563317951898993,0.943142831325531,0.9618571400642395,0.9659285545349121,0.9691428542137146,0.9710714221000671,0.9731428623199463,0.9760000109672546,0.9779999852180481,0.9800000190734863,0.9787856936454773,0.9779285788536072,0.9799285531044006,0.19197262823581696,0.13052059710025787,0.11184189468622208,0.10437653213739395,0.09605249762535095,0.08719661086797714,0.08057589828968048,0.07308068871498108,0.06778095662593842,0.06807219237089157,0.07095872610807419,0.06638728827238083
8,20,0.0020280748111368425,0.865204105908305,0.9275000095367432,0.9407857060432434,0.9474999904632568,0.9573571681976318,0.9652857184410095,0.9678571224212646,0.9671428799629211,0.9707857370376587,0.9729285836219788,0.9735714197158813,0.9743571281433105,0.9753571152687073,0.2534870505332947,0.207479789853096,0.18046727776527405,0.1471950262784958,0.12290368974208832,0.1119169145822525,0.11182063817977905,0.10091795772314072,0.09358768165111542,0.0882769227027893,0.08736863732337952,0.08296822011470795
64,120,1.9154182115277624e-05,0.8909002254524253,0.847000002861023,0.8805000185966492,0.8955714106559753,0.9027143120765686,0.911642849445343,0.9154285788536072,0.9192143082618713,0.9219285845756531,0.9254999756813049,0.9279285669326782,0.9304999709129333,0.932285726070404,0.7111256718635559,0.5003197193145752,0.4196169078350067,0.3745226263999939,0.3450075387954712,0.3230326473712921,0.3062168061733246,0.29243358969688416,0.28067606687545776,0.2711884379386902,0.26275718212127686,0.25485846400260925
32,20,0.0002489332476125323,0.4725547502870413,0.8529999852180481,0.890999972820282,0.9024999737739563,0.909500002861023,0.9138571619987488,0.9179999828338623,0.921999990940094,0.9245714545249939,0.9269285798072815,0.9292142987251282,0.931071400642395,0.9331428408622742,0.6035994291305542,0.43028780817985535,0.3678762912750244,0.3339497745037079,0.31055182218551636,0.2939232587814331,0.2806908190250397,0.27036839723587036,0.2602578401565552,0.2522842288017273,0.2455649971961975,0.2399168461561203
32,40,0.0028031202492572183,0.5213744321311149,0.9341428279876709,0.9487142562866211,0.9575714468955994,0.9627857208251953,0.9670714139938354,0.9687142968177795,0.9705714583396912,0.9723571538925171,0.9730714559555054,0.9754999876022339,0.9757857322692871,0.9767857193946838,0.24298319220542908,0.18891641497612,0.15554915368556976,0.13670781254768372,0.12091369926929474,0.11336133629083633,0.10470680147409439,0.09652534872293472,0.0927082896232605,0.08754535764455795,0.0823255255818367,0.08002731949090958
8,120,0.000187665030181548,0.2903093783190097,0.7469285726547241,0.8217856884002686,0.8503571152687073,0.8688571453094482,0.8812142610549927,0.8892857432365417,0.8953571319580078,0.9004999995231628,0.9038571715354919,0.906499981880188,0.9107857346534729,0.9127857089042664,1.2484745979309082,0.7877252101898193,0.6010044813156128,0.5075387954711914,0.4509941041469574,0.4136606752872467,0.3863937556743622,0.365926593542099,0.3494742512702942,0.3359127938747406,0.3244829773902893,0.31462955474853516
16,180,0.01726036150267421,0.18272996205925573,0.9550714492797852,0.9677143096923828,0.9715714454650879,0.977142870426178,0.9786428809165955,0.9800000190734863,0.9745714068412781,0.9804285764694214,0.9804285764694214,0.9832857251167297,0.9837856888771057,0.9850714206695557,0.15948426723480225,0.1153273805975914,0.09667515009641647,0.07771642506122589,0.06976203620433807,0.06538040190935135,0.07948750257492065,0.06713468581438065,0.06263362616300583,0.05653555691242218,0.05523492768406868,0.05177726596593857
16,60,0.00013995772241694456,0.3330975421214263,0.7151428461074829,0.8184285759925842,0.8495000004768372,0.8650714159011841,0.8750714063644409,0.8830000162124634,0.8882142901420593,0.8928571343421936,0.8964285850524902,0.9010000228881836,0.9037857055664062,0.9067142605781555,1.2900642156600952,0.833276093006134,0.6391435265541077,0.5398919582366943,0.48083722591400146,0.440846711397171,0.4120872914791107,0.39040523767471313,0.37322744727134705,0.3589392900466919,0.3471352458000183,0.33696672320365906
32,60,4.337895934609292e-05,0.9623949937749712,0.8969285488128662,0.9162142872810364,0.9267857074737549,0.932285726070404,0.9387142658233643,0.9419999718666077,0.9455000162124634,0.9480714201927185,0.951285719871521,0.954285740852356,0.9552857279777527,0.9574999809265137,0.388161301612854,0.3054901659488678,0.26794344186782837,0.2451307326555252,0.22668015956878662,0.2114889770746231,0.20021189749240875,0.1892707347869873,0.1800241768360138,0.17248167097568512,0.1650097519159317,0.15944749116897583
8,160,3.68101175958545e-05,0.43895279570414214,0.4528571367263794,0.6654999852180481,0.7416428327560425,0.776357114315033,0.8005714416503906,0.815500020980835,0.826285719871521,0.8364999890327454,0.843999981880188,0.8497856855392456,0.8562142848968506,0.861214280128479,1.8523273468017578,1.4587664604187012,1.1896164417266846,1.0055220127105713,0.8767158389091492,0.7835657000541687,0.7141010761260986,0.6602630019187927,0.6176540851593018,0.5829668641090393,0.5543843507766724,0.5303272604942322
32,80,3.0784115254245535e-05,0.553323132493572,0.6879285573959351,0.7914285659790039,0.826714277267456,0.8454285860061646,0.8587142825126648,0.8678571581840515,0.8755000233650208,0.881928563117981,0.8864285945892334,0.890999972820282,0.8929286003112793,0.8963571190834045,1.3883869647979736,0.9786864519119263,0.7845606803894043,0.6727813482284546,0.5990554690361023,0.5470184087753296,0.5083393454551697,0.4785681962966919,0.4549606442451477,0.4353235065937042,0.41889750957489014,0.40518805384635925
32,120,0.00010963115340772829,0.2811311156758931,0.8301428556442261,0.868571400642395,0.8847143054008484,0.8933571577072144,0.8992857336997986,0.9039285778999329,0.9089999794960022,0.9119285941123962,0.9139285683631897,0.9165714383125305,0.9194285869598389,0.9206428527832031,0.8055235743522644,0.5555596947669983,0.4635182321071625,0.4132051169872284,0.3811238408088684,0.3580649495124817,0.34045249223709106,0.3264700174331665,0.3148360848426819,0.3049636483192444,0.29617199301719666,0.28853681683540344
8,200,0.0005734257445532265,0.7618667527374611,0.9010000228881836,0.9204285740852356,0.9309999942779541,0.9366428852081299,0.94221431016922,0.947857141494751,0.9467856884002686,0.9545000195503235,0.9551428556442261,0.9575714468955994,0.9587143063545227,0.9613571166992188,0.3606727719306946,0.2818162739276886,0.2477203607559204,0.2235129028558731,0.20415963232517242,0.18910634517669678,0.18049755692481995,0.16517718136310577,0.15743222832679749,0.14885357022285461,0.14236018061637878,0.13529478013515472
32,100,0.006360947667758739,0.03112161635494426,0.9377856850624084,0.9536428451538086,0.9614285826683044,0.9647142887115479,0.9708571434020996,0.9711428284645081,0.9734285473823547,0.9762142896652222,0.9775000214576721,0.9778571724891663,0.9800000190734863,0.9804285764694214,0.2176540195941925,0.16706065833568573,0.134847953915596,0.1250695288181305,0.10159807652235031,0.097405344247818,0.08792973309755325,0.0853634923696518,0.07782578468322754,0.07601824402809143,0.06994904577732086,0.06848414242267609
32,100,4.925850069723685e-05,0.7371802894673934,0.8255000114440918,0.8644999861717224,0.8812857270240784,0.8911428451538086,0.8985000252723694,0.902999997138977,0.906499981880188,0.9106428623199463,0.913428544998169,0.9153571724891663,0.9186428785324097,0.9200000166893005,0.8253528475761414,0.570593535900116,0.4733610153198242,0.42152848839759827,0.38810646533966064,0.36392664909362793,0.3461269736289978,0.33157116174697876,0.31916314363479614,0.3089919090270996,0.3002862334251404,0.29229050874710083
32,140,1.1599050708150608e-05,0.6208969250321005,0.45100000500679016,0.637499988079071,0.7264999747276306,0.770714282989502,0.7990000247955322,0.8182142972946167,0.8314999938011169,0.8413571715354919,0.8481428623199463,0.8553571701049805,0.8600000143051147,0.8643571138381958,1.9429446458816528,1.6104791164398193,1.3449305295944214,1.1496719121932983,1.0085029602050781,0.9035688042640686,0.8235366940498352,0.7600440382957458,0.7089226841926575,0.6668668985366821,0.6317518353462219,0.6021646857261658
