filters,strides,max_pool,1st_dense,lr,momentum,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,acc_10,acc_11,loss_0,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6,loss_7,loss_8,loss_9,loss_10,loss_11
32,5,3,80,0.00019110001070170787,0.2373932016178969,0.7950714230537415,0.8557142615318298,0.8779285550117493,0.8902857303619385,0.897857129573822,0.9036428332328796,0.9090714454650879,0.9119285941123962,0.9142857193946838,0.9175000190734863,0.9192143082618713,0.9214285612106323,0.9470982551574707,0.6281655430793762,0.5039475560188293,0.437679648399353,0.3955419659614563,0.3659946620464325,0.3437923491001129,0.32635146379470825,0.31245675683021545,0.29998043179512024,0.2900604009628296,0.28057006001472473
128,2,2,100,0.00020833923845331662,0.4368422288076734,0.9022856950759888,0.9194285869598389,0.9302856922149658,0.9356428384780884,0.9389285445213318,0.9418571591377258,0.9452857375144958,0.9470714330673218,0.9497857093811035,0.9520000219345093,0.9541428685188293,0.9557856917381287,0.35585689544677734,0.28757795691490173,0.2523816227912903,0.23047292232513428,0.2151462435722351,0.20342609286308289,0.19082129001617432,0.1826162040233612,0.17421923577785492,0.168096661567688,0.16150836646556854,0.1564570963382721
32,5,5,100,0.016374494230227188,0.8176824513567404,0.9718571305274963,0.9791428446769714,0.9833571314811707,0.9857142567634583,0.9864285588264465,0.987928569316864,0.9870714545249939,0.9895714521408081,0.9889285564422607,0.9856428503990173,0.9887857437133789,0.9890000224113464,0.08540201932191849,0.06818568706512451,0.051669277250766754,0.04616372287273407,0.04381832107901573,0.0412638857960701,0.04424843192100525,0.037481147795915604,0.03810436651110649,0.04706738144159317,0.039643544703722,0.04149232432246208
64,2,3,200,0.02298299035885567,0.9990895232171991,0.08807142823934555,0.09764285385608673,0.1007142886519432,0.09764285385608673,0.09942857176065445,0.09942857176065445,0.11464285850524902,0.1007142886519432,0.10557142645120621,0.09764285385608673,0.10300000011920929,0.10557142645120621,2.6421689987182617,2.600191593170166,2.480739116668701,2.430971622467041,2.5433313846588135,2.5734143257141113,2.5135304927825928,2.628580331802368,2.509126901626587,2.368968963623047,2.3930389881134033,2.46597957611084
32,5,5,200,0.05399125452454438,0.432756093862682,0.975857138633728,0.9807142615318298,0.9832857251167297,0.9865714311599731,0.9884285926818848,0.9865000247955322,0.9885714054107666,0.9882857203483582,0.9882143139839172,0.9902142882347107,0.9876428842544556,0.9907857179641724,0.07431256771087646,0.059746138751506805,0.053651005029678345,0.04153614863753319,0.03705601394176483,0.04196878895163536,0.037046294659376144,0.03557736054062843,0.03722495958209038,0.032692305743694305,0.04074062407016754,0.03164050728082657
128,5,2,100,0.00011534445375963982,0.5035854990889047,0.8937143087387085,0.9117143154144287,0.9200714230537415,0.9277856945991516,0.9319285750389099,0.9355000257492065,0.9385714530944824,0.9417142868041992,0.943142831325531,0.94435715675354,0.9459999799728394,0.9480000138282776,0.43544113636016846,0.3383497893810272,0.2969118356704712,0.27108004689216614,0.252217561006546,0.23698769509792328,0.22583737969398499,0.21548306941986084,0.2066299468278885,0.20041145384311676,0.19319461286067963,0.1862553060054779
64,3,2,100,0.013137185845084135,0.848324193915089,0.9749285578727722,0.9839285612106323,0.9864285588264465,0.9885714054107666,0.9869285821914673,0.9877856969833374,0.9884285926818848,0.9890714287757874,0.9895714521408081,0.9898571372032166,0.9890714287757874,0.9890000224113464,0.08185714483261108,0.05237574502825737,0.04409930482506752,0.04148431122303009,0.04206089675426483,0.042300283908843994,0.042167868465185165,0.04365815594792366,0.04051408916711807,0.040622252970933914,0.04120586812496185,0.04253648221492767
8,5,2,200,2.2201164692417367e-05,0.7232028693544722,0.29107141494750977,0.5098571181297302,0.6187142729759216,0.6802142858505249,0.7296428680419922,0.7645714282989502,0.7877857089042664,0.8057143092155457,0.8204285502433777,0.8324285745620728,0.8397856950759888,0.8483571410179138,2.095423460006714,1.8768231868743896,1.6484593152999878,1.4186546802520752,1.2120957374572754,1.0431374311447144,0.9120044708251953,0.8119744658470154,0.7350698709487915,0.6750475764274597,0.6270743608474731,0.588352620601654
64,5,5,60,0.015256899487339872,0.020729898709566097,0.9625714421272278,0.9720714092254639,0.9717142581939697,0.9765714406967163,0.9783571362495422,0.9782857298851013,0.9817143082618713,0.982785701751709,0.9825000166893005,0.9800000190734863,0.9837856888771057,0.9836428761482239,0.13666176795959473,0.09776987135410309,0.09113943576812744,0.07742514461278915,0.07078034430742264,0.06769531965255737,0.06015469506382942,0.05699795112013817,0.05792973190546036,0.06389322131872177,0.05359425023198128,0.05562235787510872
32,5,3,140,2.580473455502298e-05,0.9234315583118781,0.7935000061988831,0.8519285917282104,0.8769285678863525,0.8906428813934326,0.8992857336997986,0.9070714116096497,0.911214292049408,0.9175000190734863,0.920285701751709,0.923285722732544,0.9268571138381958,0.9287857413291931,0.9302005171775818,0.6197400093078613,0.49255797266960144,0.4237769842147827,0.38004663586616516,0.3483172059059143,0.32554343342781067,0.30703502893447876,0.2923766076564789,0.2795301079750061,0.2689460813999176,0.2596825063228607
16,2,3,80,1.649759738885423e-05,0.4223785760930765,0.2768571376800537,0.41928571462631226,0.5239999890327454,0.5893571376800537,0.6312142610549927,0.6664285659790039,0.6932142972946167,0.7170714139938354,0.7335714101791382,0.7462857365608215,0.7559999823570251,0.7661428451538086,2.1793854236602783,1.9306976795196533,1.7528812885284424,1.6081969738006592,1.4844305515289307,1.3762614727020264,1.2812623977661133,1.198561191558838,1.1271482706069946,1.0656373500823975,1.0120129585266113,0.964722216129303
16,5,5,180,0.017402010455093122,0.7998193106910226,0.9749285578727722,0.9794999957084656,0.9825000166893005,0.984499990940094,0.9863571524620056,0.9876428842544556,0.985785722732544,0.9876428842544556,0.9893571138381958,0.9878571629524231,0.9895714521408081,0.9875714182853699,0.08397500216960907,0.06408684700727463,0.05485332012176514,0.04918263852596283,0.04373081773519516,0.04046495258808136,0.04748278483748436,0.04181605577468872,0.03933387249708176,0.04214715212583542,0.03709178417921066,0.042891763150691986
8,5,2,140,0.00032149724107072503,0.41391914642785976,0.8389999866485596,0.8791428804397583,0.8959285616874695,0.9024285674095154,0.909428596496582,0.9139285683631897,0.9192143082618713,0.9212142825126648,0.9243571162223816,0.9257857203483582,0.9290714263916016,0.9312142729759216,0.6690888404846191,0.4537668228149414,0.381509393453598,0.3460599482059479,0.3190010190010071,0.3008594214916229,0.2853960692882538,0.2726902663707733,0.2624392509460449,0.2537001669406891,0.24331708252429962,0.2356727421283722
128,5,5,160,0.00016480566761759773,0.04294240293847651,0.7897142767906189,0.854357123374939,0.8825713992118835,0.8983571529388428,0.9083571434020996,0.9144999980926514,0.9200714230537415,0.9252142906188965,0.9291428327560425,0.9322142601013184,0.9352142810821533,0.9378571510314941,1.1118031740188599,0.7584047913551331,0.5937842726707458,0.49926915764808655,0.436343789100647,0.39178287982940674,0.3587425947189331,0.3323395848274231,0.31097036600112915,0.29376843571662903,0.2792046368122101,0.2658706605434418
128,2,3,20,1.4666604557792374e-05,0.8613373666997032,0.7526428699493408,0.8140714168548584,0.8452857136726379,0.8618571162223816,0.8705000281333923,0.8799285888671875,0.8868571519851685,0.8913571238517761,0.8943571448326111,0.8993571400642395,0.9022142887115479,0.9039285778999329,1.142360806465149,0.8013577461242676,0.651703417301178,0.5678374171257019,0.5121662020683289,0.47330284118652344,0.4433142840862274,0.4201562702655792,0.40124207735061646,0.38557472825050354,0.3718034327030182,0.3602275848388672
16,5,3,120,0.00359826096066948,0.1530081299706666,0.9277142882347107,0.9432142972946167,0.9547857046127319,0.960357129573822,0.965499997138977,0.9662142992019653,0.9714285731315613,0.9728571176528931,0.9748571515083313,0.9761428833007812,0.9777857065200806,0.9778571724891663,0.25918716192245483,0.1950281411409378,0.15526972711086273,0.13665659725666046,0.11713550984859467,0.11296133697032928,0.09542950242757797,0.09071227163076401,0.08479584753513336,0.0799170583486557,0.07497753947973251,0.07314478605985641
8,3,5,40,1.1351441623565708e-05,0.7437761760493729,0.11535714566707611,0.13835714757442474,0.17085714638233185,0.20664285123348236,0.23821428418159485,0.2636428475379944,0.2874285578727722,0.3126428425312042,0.337714284658432,0.3611428439617157,0.384714275598526,0.4065714180469513,2.5264670848846436,2.3657524585723877,2.2731881141662598,2.2136166095733643,2.1703941822052,2.1350481510162354,2.1034555435180664,2.073622703552246,2.044565200805664,2.015848398208618,1.9872287511825562,1.9585087299346924
32,2,2,200,0.0029325250959781357,0.33797968320465166,0.9298571348190308,0.9415000081062317,0.9497143030166626,0.9589285850524902,0.963357150554657,0.9667142629623413,0.9677857160568237,0.9722856879234314,0.9725714325904846,0.9712857007980347,0.9748571515083313,0.9766428470611572,0.2520160675048828,0.20042672753334045,0.17269347608089447,0.14554370939731598,0.12983438372612,0.11670737713575363,0.1106594130396843,0.09980691224336624,0.09754148870706558,0.09422320872545242,0.08533936738967896,0.08233466744422913
8,3,2,20,0.003467936241976606,0.4426874411716748,0.9051428437232971,0.9265000224113464,0.9357143044471741,0.9453571438789368,0.9505000114440918,0.9531428813934326,0.9561428427696228,0.9609285593032837,0.9627143144607544,0.9665714502334595,0.9692142605781555,0.9651428461074829,0.3324688971042633,0.26454445719718933,0.229691743850708,0.19892719388008118,0.17928168177604675,0.16572122275829315,0.15701274573802948,0.14012698829174042,0.13383476436138153,0.12046552449464798,0.11342713981866837,0.12157752364873886
8,2,2,80,0.0007415812340127626,0.8303489501235529,0.9037857055664062,0.9204285740852356,0.9312857389450073,0.9372857213020325,0.9400714039802551,0.9466428756713867,0.9524999856948853,0.9550714492797852,0.9573571681976318,0.9587143063545227,0.9601428508758545,0.9620000123977661,0.34063521027565,0.27346891164779663,0.2430640459060669,0.21701380610466003,0.19949232041835785,0.18110862374305725,0.16924016177654266,0.16120703518390656,0.15047959983348846,0.14289969205856323,0.1384466141462326,0.12985290586948395
16,5,2,160,0.005281379286074495,0.1318261138528164,0.9329285621643066,0.9516428709030151,0.9618571400642395,0.9664285778999329,0.9686428308486938,0.9731428623199463,0.9767143130302429,0.9782142639160156,0.9797857403755188,0.9802857041358948,0.9819285869598389,0.9815714359283447,0.2302895337343216,0.16810671985149384,0.1335635483264923,0.1133546382188797,0.10072079300880432,0.08938311040401459,0.0821574255824089,0.07208297401666641,0.06906680017709732,0.0648367628455162,0.06226302683353424,0.060447607189416885
64,5,2,20,2.9377304058120374e-05,0.3913772866283768,0.48085713386535645,0.6194285750389099,0.6872857213020325,0.7399285435676575,0.7760000228881836,0.8028571605682373,0.8197143077850342,0.8338571190834045,0.8461428284645081,0.8557857275009155,0.8638571500778198,0.8705000281333923,1.7204853296279907,1.3768506050109863,1.1777596473693848,1.0314959287643433,0.9189130067825317,0.8303974866867065,0.7580571174621582,0.6987559199333191,0.6487899422645569,0.6072510480880737,0.5724130868911743,0.5421311855316162
16,2,3,160,0.01766662040508759,0.8548297559026891,0.9734285473823547,0.9794285893440247,0.9784285426139832,0.9853571653366089,0.9857142567634583,0.9852856993675232,0.9874285459518433,0.9866428375244141,0.9879999756813049,0.9878571629524231,0.9878571629524231,0.9863571524620056,0.0843503475189209,0.06849520653486252,0.067475326359272,0.048919662833213806,0.044633761048316956,0.04861457645893097,0.0419585183262825,0.0443890281021595,0.04294096305966377,0.04335983097553253,0.04304058849811554,0.04719938337802887
16,3,3,160,1.1470191443278297e-05,0.2257504216154289,0.17671428620815277,0.20164285600185394,0.23907142877578735,0.28042855858802795,0.3247857093811035,0.3684999942779541,0.4107142984867096,0.453000009059906,0.49235713481903076,0.5320000052452087,0.5667856931686401,0.5989285707473755,2.4949724674224854,2.3304662704467773,2.2185895442962646,2.1276602745056152,2.047571897506714,1.9742063283920288,1.905827283859253,1.8412779569625854,1.7799285650253296,1.7213342189788818,1.6652030944824219,1.6113476753234863
8,2,5,180,0.0002996074233485456,0.6782245005890113,0.7004285454750061,0.7679286003112793,0.795285701751709,0.8115714192390442,0.8247857093811035,0.8345714211463928,0.8432142734527588,0.8512856960296631,0.859000027179718,0.862928569316864,0.87028568983078,0.8757857084274292,1.0868217945098877,0.8094230890274048,0.694622278213501,0.6300398111343384,0.5806986093521118,0.5441114902496338,0.5155611634254456,0.48852455615997314,0.46505823731422424,0.44502806663513184,0.4261159598827362,0.4091220498085022
16,5,3,140,0.010027610518035673,0.9509059313993218,0.9811428785324097,0.984000027179718,0.9846428632736206,0.9844285845756531,0.9878571629524231,0.9872142672538757,0.9873571395874023,0.9887857437133789,0.9894285798072815,0.9876428842544556,0.9900000095367432,0.9890714287757874,0.06039422005414963,0.052534837275743484,0.04968933016061783,0.05088841915130615,0.042196083813905716,0.04507047310471535,0.043805401772260666,0.04239227622747421,0.041803330183029175,0.04881266504526138,0.04414043575525284,0.04810561239719391
128,5,2,200,0.00017077384371116692,0.6655533809710579,0.9169285893440247,0.9316428303718567,0.9388571381568909,0.9459285736083984,0.9499285817146301,0.9526428580284119,0.9570000171661377,0.9577857255935669,0.962071418762207,0.9637143015861511,0.9660000205039978,0.9662142992019653,0.30980074405670166,0.24694202840328217,0.21516594290733337,0.1929263323545456,0.1768188625574112,0.16600702702999115,0.15376965701580048,0.14583414793014526,0.1383872628211975,0.13232652842998505,0.12602175772190094,0.12169162184000015
128,3,5,140,0.002115536768324681,0.6639802261330016,0.9455714225769043,0.959928572177887,0.9697142839431763,0.967285692691803,0.9751428365707397,0.975428581237793,0.9772857427597046,0.9784285426139832,0.9803571701049805,0.9787142872810364,0.9798571467399597,0.9800714254379272,0.19892318546772003,0.14344161748886108,0.11151833832263947,0.10850431770086288,0.08776742964982986,0.0831238329410553,0.07707905024290085,0.07259518653154373,0.06707175821065903,0.07023279368877411,0.06851954013109207,0.06629621982574463
32,5,3,160,0.0006746088438512036,0.8731303573313374,0.9296428561210632,0.949999988079071,0.9591428637504578,0.9661428332328796,0.9703571200370789,0.972428560256958,0.975857138633728,0.9767143130302429,0.9786428809165955,0.9798571467399597,0.9787856936454773,0.9812856912612915,0.2374201864004135,0.16994749009609222,0.13634127378463745,0.11575362831354141,0.09899253398180008,0.09327179938554764,0.0813860148191452,0.07727400958538055,0.06928002834320068,0.06660579144954681,0.06624054908752441,0.06141479313373566
64,3,2,40,0.00020316831020763385,0.7246922359104442,0.8925714492797852,0.9124285578727722,0.9245714545249939,0.9292142987251282,0.9343571662902832,0.9397857189178467,0.9420714378356934,0.9455000162124634,0.9474285840988159,0.9499285817146301,0.9520000219345093,0.9544285535812378,0.42670804262161255,0.3252604305744171,0.2790996730327606,0.2529977560043335,0.23405364155769348,0.21806810796260834,0.20554561913013458,0.19502684473991394,0.18703831732273102,0.1774550825357437,0.17128728330135345,0.16436469554901123
128,5,3,140,0.001864526778468418,0.5542667824093385,0.9527142643928528,0.9600714445114136,0.9709285497665405,0.973714292049408,0.9764285683631897,0.9764285683631897,0.9787142872810364,0.9760714173316956,0.9797857403755188,0.9818571209907532,0.9817857146263123,0.9802857041358948,0.176858589053154,0.13620033860206604,0.10211314260959625,0.0938255563378334,0.08007943630218506,0.0819927230477333,0.07362520694732666,0.0781877338886261,0.07032949477434158,0.061258114874362946,0.05955338105559349,0.06529748439788818
64,3,2,80,6.277915978451135e-05,0.7553028642356499,0.8657143115997314,0.8895714282989502,0.9032142758369446,0.9098571538925171,0.9139999747276306,0.9187142848968506,0.9230714440345764,0.9250714182853699,0.9278571605682373,0.9302142858505249,0.933571457862854,0.9347857236862183,0.5675157308578491,0.4221067726612091,0.3636951148509979,0.32974177598953247,0.30674514174461365,0.28942933678627014,0.27558958530426025,0.2633155584335327,0.2534276843070984,0.2454424649477005,0.2365429699420929,0.23049396276474
128,2,2,140,0.00016962423814178263,0.298921507306841,0.8980714082717896,0.912928581237793,0.9217143058776855,0.9292142987251282,0.931857168674469,0.9359999895095825,0.9389285445213318,0.9411428570747375,0.9432142972946167,0.9455714225769043,0.9455714225769043,0.9476428627967834,0.41030314564704895,0.3268299102783203,0.29120469093322754,0.26641330122947693,0.250993013381958,0.23661354184150696,0.2254149168729782,0.21663329005241394,0.20800864696502686,0.20102272927761078,0.19482547044754028,0.1887187957763672
128,2,3,60,8.0565233927063e-05,0.8172005209488369,0.8850714564323425,0.9058571457862854,0.9137142896652222,0.9204285740852356,0.9259999990463257,0.9304285645484924,0.93407142162323,0.93621426820755,0.9390000104904175,0.9406428337097168,0.9433571696281433,0.9452142715454102,0.4467160403728485,0.35113200545310974,0.3084861934185028,0.2820303440093994,0.262513667345047,0.24812182784080505,0.2352244108915329,0.22434139251708984,0.21574115753173828,0.2086581140756607,0.20197619497776031,0.19473940134048462
128,2,2,60,0.0027115332917396137,0.0049026716650742985,0.9293571710586548,0.9466428756713867,0.9542142748832703,0.9629285931587219,0.9651428461074829,0.9684285521507263,0.9690714478492737,0.9725714325904846,0.9734285473823547,0.9747856855392456,0.9754999876022339,0.9772142767906189,0.23667289316654205,0.18000295758247375,0.1526888608932495,0.12969285249710083,0.12063976377248764,0.10988127440214157,0.10775822401046753,0.09659884124994278,0.09366185963153839,0.08958420902490616,0.08944449573755264,0.0822499468922615
64,5,2,20,2.7679972550956398e-05,0.6225171346400032,0.48164284229278564,0.7085000276565552,0.7922142744064331,0.827571451663971,0.8443571329116821,0.8572142720222473,0.8673571348190308,0.8729285597801208,0.8798571228981018,0.8846428394317627,0.8890714049339294,0.8929286003112793,1.6331342458724976,1.206624150276184,0.9365750551223755,0.7745124101638794,0.6729915142059326,0.604252815246582,0.5542665719985962,0.5162285566329956,0.48585256934165955,0.460465669631958,0.43953806161880493,0.4218328297138214
64,5,5,140,2.3740678082215953e-05,0.24265190422545357,0.29107141494750977,0.4384285807609558,0.5252143144607544,0.5796428322792053,0.62371426820755,0.659928560256958,0.6897143125534058,0.7104285955429077,0.7304999828338623,0.7478571534156799,0.7622143030166626,0.7777143120765686,2.1315560340881348,1.9298241138458252,1.7733482122421265,1.6406062841415405,1.5234191417694092,1.4194382429122925,1.330302357673645,1.2543233633041382,1.1879347562789917,1.1292510032653809,1.0765286684036255,1.02871572971344
8,3,3,160,8.387077110940624e-05,0.32017321419980327,0.2395000010728836,0.46892857551574707,0.6049285531044006,0.6895714402198792,0.7365714311599731,0.7689999938011169,0.789642870426178,0.8057143092155457,0.8185714483261108,0.8292142748832703,0.8367142677307129,0.8446428775787354,2.128679037094116,1.8915683031082153,1.6596883535385132,1.431761384010315,1.2246413230895996,1.0528128147125244,0.918682336807251,0.8167256116867065,0.7383547425270081,0.6779078841209412,0.6300182342529297,0.5911692976951599
16,5,2,60,8.389562865394685e-05,0.6503295258219036,0.7492142915725708,0.8344285488128662,0.8629999756813049,0.8777857422828674,0.8878571391105652,0.8960000276565552,0.9004285931587219,0.9048571586608887,0.9090714454650879,0.9132142663002014,0.9162856936454773,0.9187856912612915,1.160314917564392,0.7208141088485718,0.5575540661811829,0.4766552150249481,0.42808282375335693,0.3951477110385895,0.3708912134170532,0.350770503282547,0.33578380942344666,0.32196491956710815,0.3114005923271179,0.30162185430526733
32,2,5,160,0.04176928034228958,0.6098690197796935,0.9621428847312927,0.9765714406967163,0.9761428833007812,0.9762856960296631,0.9806428551673889,0.9810000061988831,0.9828571677207947,0.9807857275009155,0.9790714383125305,0.9791428446769714,0.9857142567634583,0.9838571548461914,0.1265844702720642,0.07837416976690292,0.07703205198049545,0.07949642837047577,0.060746971517801285,0.06345449388027191,0.055099572986364365,0.0597778744995594,0.07115452736616135,0.06569027900695801,0.050122328102588654,0.053618356585502625
64,3,3,40,0.0008385100398143819,0.03667405628686948,0.8867142796516418,0.9095714092254639,0.9212856888771057,0.928428590297699,0.9338571429252625,0.9366428852081299,0.9404285550117493,0.9440714120864868,0.9459285736083984,0.9470000267028809,0.9511428475379944,0.9523571133613586,0.439224511384964,0.33315303921699524,0.28901299834251404,0.2631068527698517,0.2403075248003006,0.22522501647472382,0.21131394803524017,0.20267213881015778,0.19172021746635437,0.18377527594566345,0.17678752541542053,0.16922204196453094
32,5,5,200,0.0048128809039935955,0.8267198672164577,0.956928551197052,0.9732142686843872,0.9739285707473755,0.9804999828338623,0.9796428680419922,0.9812142848968506,0.9834285974502563,0.983214259147644,0.9837856888771057,0.9842143058776855,0.9854285717010498,0.9860714077949524,0.13818533718585968,0.08461876213550568,0.0774720311164856,0.06304460763931274,0.06210971251130104,0.05768059566617012,0.052729569375514984,0.05071074888110161,0.05061115324497223,0.04717383533716202,0.043831340968608856,0.04163210466504097
16,3,5,60,0.0019964248780678655,0.9647657051585958,0.9605714082717896,0.9620000123977661,0.977571427822113,0.9779285788536072,0.9748571515083313,0.9782142639160156,0.9802142977714539,0.9806428551673889,0.9801428318023682,0.9825000166893005,0.9838571548461914,0.9854999780654907,0.13310419023036957,0.1210440993309021,0.07609470933675766,0.07437095791101456,0.08054269105195999,0.06913550943136215,0.06480957567691803,0.06214866042137146,0.06206917390227318,0.059801165014505386,0.05424577370285988,0.0529162622988224
64,3,3,20,2.626373032536675e-05,0.2516826415558988,0.39992856979370117,0.5330714583396912,0.5941428542137146,0.6429286003112793,0.6825714111328125,0.7289285659790039,0.7653571367263794,0.7886428833007812,0.8087142705917358,0.8213571310043335,0.8301428556442261,0.8369285464286804,1.8326990604400635,1.5888407230377197,1.413032054901123,1.2733500003814697,1.1542590856552124,1.0507599115371704,0.9625382423400879,0.8878628015518188,0.8257887959480286,0.77379310131073,0.7307024002075195,0.6943473815917969
32,5,2,60,0.0002849065868417672,0.5735374438492126,0.8783571720123291,0.8996428847312927,0.9136428833007812,0.9211428761482239,0.9270714521408081,0.931071400642395,0.9342142939567566,0.9374285936355591,0.9410714507102966,0.9428571462631226,0.9453571438789368,0.947857141494751,0.4701457619667053,0.35606762766838074,0.309406042098999,0.28060224652290344,0.25918787717819214,0.244281604886055,0.23160268366336823,0.22130222618579865,0.21168430149555206,0.20341821014881134,0.1954115927219391,0.18856428563594818
8,2,2,60,0.0001707315489386538,0.19448581526382813,0.4904285669326782,0.6850714087486267,0.7721428275108337,0.8118571639060974,0.8373571634292603,0.8513571619987488,0.8615714311599731,0.8717142939567566,0.878000020980835,0.8824999928474426,0.8878571391105652,0.8910714387893677,1.8411301374435425,1.3768305778503418,1.0204277038574219,0.8061899542808533,0.679255485534668,0.5975125432014465,0.5412002801895142,0.500694990158081,0.4694310426712036,0.445483922958374,0.4257792532444,0.40969976782798767
128,5,2,40,0.0007181808385025167,0.5666138532676888,0.9340000152587891,0.9491428732872009,0.9563571214675903,0.9620000123977661,0.9642142653465271,0.9682857394218445,0.9713571667671204,0.9730714559555054,0.9738571643829346,0.975428581237793,0.9773571491241455,0.9767857193946838,0.23606255650520325,0.18054735660552979,0.15601107478141785,0.13344959914684296,0.12440930306911469,0.11327831447124481,0.10313024371862411,0.09761368483304977,0.09363023191690445,0.08753929287195206,0.0824824720621109,0.08216452598571777
8,2,2,120,0.009931045086529804,0.43588835762663647,0.9368571639060974,0.953000009059906,0.9624999761581421,0.967285692691803,0.9708571434020996,0.9695714116096497,0.9760714173316956,0.9748571515083313,0.977142870426178,0.9772142767906189,0.9752857089042664,0.9772142767906189,0.21485131978988647,0.1567181944847107,0.12704892456531525,0.11198560148477554,0.1000121459364891,0.10713321715593338,0.0859694704413414,0.08770650625228882,0.0809650644659996,0.08013274520635605,0.08631711453199387,0.07960238307714462
64,3,2,140,0.036109928320506905,0.8428102188104099,0.9794999957084656,0.9822142720222473,0.9806428551673889,0.9869999885559082,0.9884285926818848,0.9870714545249939,0.9850000143051147,0.9885714054107666,0.9890714287757874,0.9891428351402283,0.989214301109314,0.9892857074737549,0.06389827281236649,0.059443190693855286,0.06152103841304779,0.046266719698905945,0.04330980405211449,0.05013138800859451,0.056960541754961014,0.04748018458485603,0.04844244569540024,0.04930378869175911,0.04977327585220337,0.050436511635780334
64,2,5,160,0.00020255451521245828,0.7324144062876379,0.7953571677207947,0.8406428694725037,0.8603571653366089,0.8785714507102966,0.8891428709030151,0.899142861366272,0.9050714373588562,0.9108571410179138,0.9169999957084656,0.9226428866386414,0.9249285459518433,0.9292142987251282,0.7408785820007324,0.5684139132499695,0.4882253408432007,0.4322236180305481,0.3921848237514496,0.36027124524116516,0.3353208303451538,0.3154292106628418,0.2963903844356537,0.2803708612918854,0.26653918623924255,0.2542634904384613
32,2,2,80,2.9004719336737737e-05,0.35696092994694506,0.5391428470611572,0.7019285559654236,0.7602142691612244,0.7914999723434448,0.8127142786979675,0.8256428837776184,0.8372856974601746,0.8447142839431763,0.8535714149475098,0.8583571314811707,0.8632143139839172,0.8677856922149658,1.7835220098495483,1.4218580722808838,1.1739892959594727,1.007020354270935,0.8868809342384338,0.7983828186988831,0.7314469218254089,0.6790886521339417,0.6371957063674927,0.6027929782867432,0.5741086006164551,0.5498930215835571
16,2,3,40,0.00016725182703756738,0.5067985987376781,0.7332857251167297,0.8096428513526917,0.8424285650253296,0.8585714101791382,0.8704285621643066,0.8774285912513733,0.8813571333885193,0.8858571648597717,0.8885714411735535,0.8909285664558411,0.893928587436676,0.8964285850524902,1.110194206237793,0.7497621178627014,0.6077062487602234,0.5311527848243713,0.4836183488368988,0.45088696479797363,0.425938218832016,0.4069598317146301,0.3921031355857849,0.37915050983428955,0.3688231110572815,0.3594672381877899
32,5,2,40,0.0011307777614015784,0.09638752506419546,0.8942857384681702,0.9150000214576721,0.9259999990463257,0.9342142939567566,0.9384999871253967,0.9442856907844543,0.9484999775886536,0.9514285922050476,0.9544285535812378,0.9566428661346436,0.958142876625061,0.9607856869697571,0.3881399929523468,0.29903921484947205,0.26026248931884766,0.23471328616142273,0.21568156778812408,0.20012256503105164,0.1855282336473465,0.1749275028705597,0.1649288535118103,0.15582378208637238,0.14817915856838226,0.14024412631988525
128,5,5,100,0.01947780299404579,0.4878674154781315,0.9703571200370789,0.9773571491241455,0.9801428318023682,0.9821428656578064,0.9836428761482239,0.9842857122421265,0.982785701751709,0.9855714440345764,0.9858571290969849,0.9867143034934998,0.9882143139839172,0.9877142906188965,0.0980144515633583,0.07436651736497879,0.062177009880542755,0.05716937407851219,0.05252571776509285,0.04983917996287346,0.05182168260216713,0.04058430716395378,0.04662109911441803,0.03996291384100914,0.03594275191426277,0.03983953595161438
16,3,5,100,5.294924419635953e-05,0.11371154171835363,0.18207143247127533,0.2684285640716553,0.3492142856121063,0.40471428632736206,0.45014286041259766,0.4846428632736206,0.513785719871521,0.5369285941123962,0.5626428723335266,0.5887143015861511,0.6111428737640381,0.6316428780555725,2.322016716003418,2.1414177417755127,2.0177793502807617,1.9155402183532715,1.8237816095352173,1.7397994995117188,1.662714958190918,1.5912225246429443,1.5238817930221558,1.4601593017578125,1.4001752138137817,1.3443548679351807
128,3,2,200,0.002048353222323443,0.14674337406951954,0.9410714507102966,0.956928551197052,0.9624999761581421,0.9670714139938354,0.9704999923706055,0.9715714454650879,0.9747142791748047,0.9752143025398254,0.9770714044570923,0.9784285426139832,0.9781428575515747,0.980571448802948,0.2065010666847229,0.15453936159610748,0.13302867114543915,0.11664264649152756,0.10551267862319946,0.09846537560224533,0.08919201046228409,0.08413470536470413,0.08143683522939682,0.07541973143815994,0.07315266132354736,0.06817560642957687
32,2,3,100,1.9649885622744127e-05,0.46816164348265377,0.25628572702407837,0.5030714273452759,0.6424999833106995,0.7045000195503235,0.7397857308387756,0.7639999985694885,0.7817142605781555,0.7942143082618713,0.8043571710586548,0.8123571276664734,0.8200713992118835,0.8253571391105652,2.08215594291687,1.8303369283676147,1.6228798627853394,1.4491350650787354,1.3066030740737915,1.1888223886489868,1.0911405086517334,1.0097486972808838,0.9414271116256714,0.8838244080543518,0.8347331285476685,0.7927179932594299
