bin_size,dropout,lr,n_glayers_id,n_glayers_reg,output_dim,weight_decay,loss_0,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6,loss_7,loss_8,loss_9,loss_10,loss_11,loss_12,loss_13,loss_14,loss_15,loss_16,loss_17,loss_18,loss_19,loss_20,loss_21,loss_22,loss_23,loss_24,loss_25,loss_26,loss_27,loss_28,loss_29,loss_30,loss_31,loss_32,loss_33,loss_34,loss_35,loss_36,loss_37,loss_38,loss_39,loss_40,loss_41,loss_42,loss_43,loss_44,loss_45,loss_46,loss_47,loss_48,loss_49,loss_50,loss_51,loss_52,loss_53,loss_54,loss_55,loss_56,loss_57,loss_58,loss_59,loss_60,loss_61,loss_62,loss_63,loss_64,loss_65,loss_66,loss_67,loss_68,loss_69,loss_70,loss_71,loss_72,loss_73,loss_74,loss_75,loss_76,loss_77,loss_78,loss_79,loss_80,loss_81,loss_82,loss_83,loss_84,loss_85,loss_86,loss_87,loss_88,loss_89,loss_90,loss_91,loss_92,loss_93,loss_94,loss_95,loss_96,loss_97,loss_98,loss_99
16.0,0.38559074334307175,2.356899088834656e-06,3.0,1.0,16.0,0.0007987882653724853,655.1815795898438,537.8521728515625,533.5076904296875,533.7726440429688,533.9116821289062,533.9583129882812,533.9714965820312,533.9752807617188,533.9762573242188,533.9766845703125,533.976806640625,533.9768676757812,533.9769287109375,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,655.185791015625,537.8512573242188,533.508056640625,533.7727661132812,533.9117431640625,533.9583129882812,533.9714965820312,533.9752807617188,533.9762573242188,533.9766845703125,533.976806640625,533.9768676757812,533.9769287109375,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938,533.9769897460938
8.0,0.26577663282206904,0.0012348263202368508,4.0,2.0,128.0,5.612658001188548e-06,475.0164794921875,455.150634765625,452.6589660644531,450.3916931152344,449.3509521484375,448.6239318847656,448.1204528808594,447.8149108886719,447.5199279785156,447.2498474121094,446.9655456542969,446.7925109863281,446.6834411621094,446.5244140625,446.3780822753906,446.2254333496094,446.1683654785156,445.95611572265625,445.9196472167969,445.8662414550781,445.7240295410156,445.7297973632813,445.61029052734375,445.6288757324219,445.5255126953125,445.4847106933594,445.539306640625,445.5302429199219,445.4430847167969,445.5653076171875,445.4183349609375,445.3067321777344,445.3382263183594,445.2388000488281,445.2244873046875,445.2597961425781,445.16156005859375,445.2325744628906,445.1604309082031,445.08343505859375,445.0217590332031,445.0354919433594,445.0002136230469,444.8996887207031,445.0231323242188,445.0199890136719,444.9468688964844,444.8617858886719,444.87786865234375,444.85650634765625,444.8652038574219,444.7564086914063,444.8294067382813,444.7799072265625,444.7427673339844,444.8131103515625,444.78759765625,444.8128662109375,444.7768249511719,444.8807067871094,444.7774658203125,444.8228454589844,444.6918029785156,444.7802429199219,444.7103271484375,444.6241455078125,444.6283874511719,444.60931396484375,444.5052795410156,444.5376281738281,444.6494445800781,444.7072143554688,444.7229919433594,444.6628723144531,444.63714599609375,444.6388854980469,444.6718444824219,444.6185607910156,444.6668701171875,444.61376953125,444.6122131347656,444.57611083984375,444.5816040039063,444.53759765625,444.5310668945313,444.4903869628906,444.4795227050781,444.4281311035156,444.39263916015625,444.4163513183594,444.5906066894531,444.5271606445313,444.4746398925781,444.42767333984375,444.5458068847656,444.3604736328125,444.5721740722656,444.4139099121094,444.4484252929688,444.44049072265625
128.0,0.23904689783533728,0.003513334198394675,1.0,2.0,16.0,0.008552417894626343,479.1346435546875,468.0480651855469,466.7086486816406,467.1028747558594,467.6607971191406,466.802490234375,466.58447265625,466.5187072753906,466.9273681640625,466.8765563964844,468.2673645019531,469.3656921386719,466.528564453125,465.5643310546875,465.571533203125,465.5437927246094,465.7150268554688,466.274169921875,466.2654418945313,465.552490234375,465.3486022949219,465.7550354003906,465.82415771484375,466.3536071777344,465.5589904785156,465.6981201171875,466.8868103027344,466.3787536621094,465.8224792480469,466.2766418457031,466.1154479980469,466.1228332519531,466.1048889160156,465.3405151367188,465.9406127929688,466.1933898925781,465.8420715332031,465.4776916503906,465.6690368652344,465.4065551757813,465.692626953125,465.6678466796875,465.4747314453125,465.6155090332031,465.5132751464844,465.8680419921875,466.04400634765625,465.54443359375,465.365234375,465.6618347167969,466.1152038574219,465.9877624511719,465.42095947265625,465.3632507324219,465.4111328125,465.5298461914063,465.70220947265625,465.860107421875,466.7344665527344,465.8482360839844,465.88623046875,466.0787963867188,465.8210144042969,466.1990051269531,466.99114990234375,467.064208984375,466.2774658203125,466.0695190429688,466.4258117675781,466.1985168457031,466.2473449707031,465.9835205078125,466.2375183105469,466.55908203125,467.01025390625,478.6246032714844,466.9248352050781,466.7062683105469,467.0255737304688,466.4028015136719,466.3257141113281,466.86956787109375,466.8829650878906,466.6497192382813,466.995849609375,467.1510009765625,467.1875915527344,467.5968933105469,466.7536010742188,466.41790771484375,466.3619995117188,466.8944396972656,466.3245849609375,466.9584655761719,467.2470397949219,467.3059692382813,467.7249450683594,467.8221740722656,467.3171691894531,467.4718933105469
128.0,0.15841806108443562,0.000824705574052209,2.0,3.0,32.0,0.0007037092879142535,471.7207336425781,454.3633728027344,451.9809265136719,451.3219299316406,450.962158203125,450.7696838378906,450.7323913574219,450.6561584472656,450.5426025390625,471.6337890625,454.1607971191406,451.9517517089844,451.3834838867188,450.9724731445313,450.8109130859375,450.56744384765625,450.3932495117188,450.4025268554688,450.4548950195313,450.52386474609375,450.5389099121094,450.5651245117188,450.5610046386719,450.76080322265625,450.7550354003906,450.724853515625,450.6834411621094,450.7010803222656,450.7182312011719,450.8232116699219,450.9230346679688,450.8138732910156,450.87701416015625,450.950439453125,451.019287109375,451.0072937011719,451.0688781738281,451.2463073730469,451.0563049316406,451.1015930175781,451.1304016113281,451.23626708984375,451.2380065917969,450.9970397949219,451.1178283691406,451.1451110839844,451.0200805664063,451.0876770019531,451.11224365234375,451.1511535644531,451.2199096679688,451.30316162109375,451.1051330566406,451.1588745117188,451.0400695800781,451.22064208984375,451.13287353515625,451.2625122070313,451.2315979003906,451.1780700683594,451.2519226074219,451.1101684570313,451.2210083007813,451.1325073242188,451.26171875,451.2975463867188,451.2018127441406,451.29046630859375,451.2981567382813,451.1983642578125,451.2936096191406,451.2488708496094,451.3175048828125,451.33782958984375,451.2909240722656,451.1463317871094,451.27880859375,451.2367858886719,451.2068786621094,451.1726684570313,451.1600341796875,451.3434753417969,451.1571350097656,451.2738342285156,451.19671630859375,451.3212890625,451.3144836425781,451.3741149902344,451.2212829589844,451.334228515625,451.4181213378906,451.3689270019531,451.4833679199219,451.3351135253906,451.5303955078125,451.3898010253906,451.47564697265625,451.4128112792969,451.4265747070313,451.4347534179688
32.0,0.2736263805081037,0.01384360861649682,2.0,4.0,32.0,0.00040779359344432877,479.3483581542969,457.6593322753906,454.1769714355469,453.0554809570313,451.955810546875,451.6314392089844,451.5460815429688,451.1085205078125,450.7614440917969,450.7825317382813,450.5492248535156,450.445556640625,450.245361328125,449.5506286621094,449.4966430664063,449.49951171875,449.4517517089844,449.4830017089844,449.4753723144531,449.2615966796875,449.2658386230469,449.6742248535156,449.2318420410156,449.471923828125,449.1416015625,449.0359191894531,449.2838134765625,448.87640380859375,448.977294921875,448.95458984375,448.8810729980469,448.9532775878906,448.7362365722656,448.77783203125,448.669677734375,448.7367248535156,448.681640625,450.17181396484375,448.6200866699219,448.9918518066406,448.5480651855469,448.55865478515625,448.6191101074219,448.4757080078125,448.58831787109375,449.0269165039063,448.5628662109375,448.5324096679688,448.6796875,448.4483947753906,448.5162353515625,448.4550476074219,448.3915100097656,448.3479309082031,448.4082946777344,448.35552978515625,448.5635681152344,448.2557678222656,448.4278259277344,448.3770446777344,448.4281921386719,448.4087219238281,448.4860534667969,448.2353210449219,448.4137878417969,448.425048828125,448.1814270019531,448.1859130859375,448.5007629394531,448.25146484375,448.4667053222656,448.22216796875,448.3432312011719,448.1798095703125,448.2571105957031,448.3119201660156,448.1553955078125,448.4498291015625,448.3180541992188,448.2129211425781,448.17181396484375,448.0863952636719,448.3555908203125,448.0455322265625,448.420654296875,447.9400024414063,448.2217712402344,448.0889587402344,447.9697570800781,448.2752685546875,448.08880615234375,448.2084655761719,448.1279296875,448.017333984375,448.2340698242188,448.0331726074219,448.1519165039063,448.1754455566406,448.1824951171875,448.13873291015625
64.0,0.43814459709363884,0.012846486842205032,1.0,4.0,32.0,8.254821836883873e-06,480.6287536621094,460.3045654296875,458.7869262695313,457.7066040039063,456.5266418457031,455.74810791015625,455.2328796386719,454.793212890625,454.7291870117188,453.9827880859375,453.5994262695313,476.84808349609375,456.2502136230469,455.5256652832031,454.23431396484375,452.8809509277344,452.33447265625,452.1612854003906,451.8115539550781,451.7159118652344,451.5823669433594,451.6072692871094,451.5483093261719,451.1733093261719,451.0776062011719,451.03033447265625,451.53216552734375,451.504150390625,450.811279296875,451.0513916015625,450.9671325683594,450.8531188964844,450.8828125,450.8277282714844,450.51959228515625,450.3407287597656,450.16552734375,450.1077575683594,450.0976257324219,450.040771484375,450.3362731933594,455.0613708496094,452.7196044921875,452.0711975097656,451.7131958007813,451.519287109375,451.3126525878906,451.094482421875,451.0455932617188,450.7523498535156,450.7197570800781,450.4298095703125,450.2986755371094,450.4366760253906,450.5851135253906,450.6648864746094,450.3800354003906,450.2745666503906,451.4905700683594,451.4393615722656,451.8362426757813,452.170654296875,453.5552368164063,451.66448974609375,453.735107421875,455.3984680175781,455.9528503417969,455.59368896484375,455.8882751464844,454.8148498535156,453.907470703125,452.7691345214844,452.2291259765625,452.6435546875,452.81781005859375,452.3326416015625,451.8044738769531,451.9568786621094,451.6990661621094,452.1625061035156,452.7103576660156,452.8381652832031,452.9131164550781,453.2441711425781,453.4935302734375,453.2214660644531,451.4750061035156,451.0066528320313,450.8940124511719,451.1674499511719,451.3123474121094,451.6777648925781,452.61083984375,451.4601745605469,451.81646728515625,451.2499084472656,451.3084106445313,451.0987854003906,451.1943054199219,451.130615234375
128.0,0.07735816381115995,0.00046185297704402637,4.0,2.0,8.0,2.8854222667933095e-06,478.953369140625,459.9119262695313,455.511962890625,453.2572937011719,451.7726440429688,450.924560546875,450.3778381347656,449.8165588378906,449.3478393554688,449.0264892578125,448.6019287109375,448.2674255371094,448.0036315917969,447.6946411132813,447.4781188964844,447.3226318359375,447.1174926757813,446.9012145996094,446.7099609375,446.4536437988281,446.3438415527344,446.2318115234375,446.1077575683594,445.9750061035156,445.8288269042969,445.7605895996094,445.6080017089844,445.4989929199219,445.4338684082031,445.3013305664063,445.202880859375,445.1971130371094,445.0455322265625,445.014404296875,444.8984069824219,444.8014526367188,444.8003234863281,444.6829528808594,444.63970947265625,444.619384765625,444.5543212890625,444.5527648925781,444.5115661621094,444.4307556152344,444.3987121582031,444.3541564941406,444.2796936035156,444.2429504394531,444.2228393554688,444.2066650390625,444.1370849609375,444.1047668457031,444.05377197265625,444.0566711425781,444.0080871582031,443.9458923339844,443.9809265136719,443.9606323242188,443.9104309082031,443.8520812988281,443.8087158203125,443.8081665039063,443.7518310546875,443.7864379882813,443.7544250488281,443.7427673339844,443.7408142089844,443.6925964355469,443.6716918945313,443.6477661132813,443.6434020996094,443.5790710449219,443.5491638183594,443.5066528320313,443.4952392578125,443.4955139160156,443.4925231933594,443.4460144042969,443.4728698730469,443.45416259765625,443.475830078125,443.4171142578125,443.4442138671875,443.382080078125,443.3406372070313,443.3415222167969,443.3990478515625,443.3215942382813,443.2955932617188,443.2665100097656,443.32232666015625,443.2684326171875,443.2332763671875,443.1958312988281,443.2651062011719,443.160400390625,443.1504821777344,443.1636657714844,443.1545715332031,443.1155090332031
128.0,0.2778432215298035,4.887613518547631e-06,2.0,1.0,8.0,7.808798083940876e-05,638.7619018554688,573.2973022460938,553.0621337890625,541.7575073242188,534.5905151367188,529.6900634765625,526.041259765625,523.11279296875,520.5264892578125,518.1198120117188,515.650146484375,513.0244140625,510.0735168457031,505.5911865234375,501.8634948730469,499.4219665527344,497.4692687988281,495.5835266113281,493.7569580078125,492.3104248046875,491.2651062011719,490.1124267578125,489.1178283691406,488.2876892089844,487.8093566894531,487.7240905761719,487.9616088867188,488.4679870605469,488.9635925292969,489.5415954589844,490.3114318847656,491.2839965820313,492.3045654296875,493.3681640625,494.3894653320313,495.169677734375,495.5704345703125,495.4869689941406,494.9989318847656,494.2470703125,493.3789978027344,492.5237121582031,491.7256774902344,490.9853210449219,490.2933349609375,489.6336059570313,489.0860290527344,488.5630493164063,488.0574951171875,487.6414489746094,487.2262268066406,486.8737487792969,486.5387268066406,486.2724914550781,485.9518127441406,485.6429748535156,485.3797302246094,485.08587646484375,484.8478698730469,484.6100769042969,484.3495178222656,484.12689208984375,483.8673095703125,483.6484680175781,483.4612731933594,483.2693176269531,483.03814697265625,482.7979736328125,482.61517333984375,482.4483337402344,482.287109375,482.1474304199219,481.9679565429688,481.7918090820313,481.6121520996094,481.4431457519531,481.2704772949219,481.1319274902344,480.960205078125,480.7609252929688,480.5496520996094,480.35931396484375,480.1400146484375,479.95709228515625,479.7454833984375,479.58935546875,479.4859313964844,479.4801940917969,479.52447509765625,479.5984802246094,479.68011474609375,479.7287292480469,479.772705078125,479.8275451660156,479.8251953125,479.8423156738281,479.8440856933594,479.91888427734375,480.00579833984375,480.0945129394531
32.0,0.008009977352543496,0.0022127393313595466,0.0,1.0,32.0,0.09011032838796218,531.7942504882812,530.4443359375,530.1532592773438,530.1552734375,530.1929931640625,530.0261840820312,530.6070556640625,530.6670532226562,531.0477294921875,533.5903930664062,533.7633056640625,533.7763061523438,533.7826538085938,533.7860717773438,533.7880859375,533.789306640625,533.7901611328125,533.7907104492188,533.7909545898438,533.7911987304688,533.7913208007812,533.7913208007812,533.7913818359375,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938,533.7914428710938
128.0,0.15841806108443562,0.000824705574052209,2.0,3.0,32.0,0.0007037092879142535,471.502197265625,454.0766296386719,452.1052856445313,451.3842468261719,451.0376892089844,450.9044494628906,450.7219848632813,450.60980224609375,450.6728820800781,450.67431640625,450.67974853515625,450.6329650878906,450.6330871582031,450.7512817382813,450.6850280761719,450.6651306152344,450.6549682617188,450.8317565917969,450.7038269042969,450.7320861816406,450.7844848632813,450.7111206054688,450.6511535644531,450.759033203125,450.7212829589844,450.8708801269531,450.8207702636719,450.8114013671875,450.9598083496094,450.888427734375,451.0501708984375,450.906494140625,450.9903869628906,450.9620056152344,451.08929443359375,451.10064697265625,451.0816650390625,451.0112915039063,450.9941101074219,450.9117736816406,451.03912353515625,451.0301513671875,451.0428771972656,451.0747985839844,451.1087951660156,451.132080078125,451.1846008300781,451.2161560058594,451.1610412597656,451.1296081542969,451.0487060546875,451.0133666992188,450.9960021972656,450.9849548339844,451.0091247558594,450.94439697265625,450.9348754882813,450.9599914550781,450.93304443359375,450.8719177246094,450.9200134277344,451.00048828125,450.9526062011719,451.1775512695313,451.1398315429688,451.2057495117188,451.164306640625,451.2513122558594,451.1133728027344,451.1778869628906,451.1850280761719,451.1574401855469,451.1330261230469,451.1430358886719,451.2170715332031,451.3560485839844,451.3322143554688,451.327880859375,451.3785095214844,451.4201965332031,451.403076171875,451.5320739746094,451.5577697753906,451.6227722167969,451.5945739746094,451.56884765625,451.6249694824219,451.7154846191406,451.7491149902344,451.84759521484375,451.6582946777344,451.7884826660156,451.6218872070313,451.726806640625,451.7208251953125,451.6995544433594,451.7471923828125,451.7281494140625,451.599853515625,451.78759765625
16.0,0.3926792918568846,7.202044525220197e-06,2.0,2.0,16.0,2.4116888511636682e-05,790.1769409179688,635.9205932617188,597.5594482421875,578.1296997070312,565.5008544921875,556.2254028320312,548.8233642578125,542.4730224609375,536.5740966796875,530.8082275390625,524.94921875,519.3021850585938,514.0267333984375,508.8223571777344,504.3451232910156,500.6585693359375,497.70892333984375,495.2624816894531,492.8980407714844,490.7424011230469,488.9804382324219,487.4623718261719,486.1486511230469,485.0306091308594,484.0158386230469,483.1333618164063,482.3348693847656,481.63812255859375,480.9907531738281,480.37310791015625,479.8171997070313,479.31732177734375,478.882080078125,478.447998046875,478.0824890136719,477.7301330566406,477.3730773925781,477.0562438964844,476.74652099609375,476.4800415039063,476.178955078125,475.9273681640625,475.66156005859375,475.4165344238281,475.1852416992188,474.9980773925781,474.7616882324219,474.5571594238281,474.3733520507813,474.2059326171875,474.0221557617188,473.8389587402344,473.6747131347656,473.4723510742188,473.3484802246094,473.181884765625,473.0177612304688,472.8845520019531,472.7164916992188,472.5779113769531,472.4433898925781,472.3017883300781,472.1622924804688,472.0570373535156,471.9098510742188,471.7999877929688,471.6712036132813,471.5513610839844,471.4255065917969,790.244384765625,635.9364624023438,597.556640625,578.1245727539062,565.4896850585938,556.2188110351562,548.8153076171875,542.4710083007812,536.5751953125,530.8115844726562,524.948486328125,519.317138671875,514.0445556640625,508.8480529785156,504.36956787109375,500.6748046875,497.7068481445313,495.2604370117188,492.9142456054688,490.7402038574219,488.9417114257813,487.4451599121094,486.12939453125,485.0045471191406,484.01220703125,483.1331176757813,482.3265686035156,481.5827331542969,480.941650390625,480.3717651367188,479.8246765136719
64.0,0.14307129651626793,0.004045403957938724,2.0,2.0,128.0,2.828147433001853e-06,474.7207336425781,451.6451110839844,448.8782043457031,447.3887939453125,446.5098876953125,445.9859924316406,445.59619140625,445.7153930664063,445.5589904785156,445.3658142089844,445.1258850097656,444.9537963867188,444.6647338867188,444.3590087890625,444.2325134277344,444.33538818359375,444.1805114746094,444.38031005859375,444.070556640625,443.8333129882813,443.6620788574219,443.7555236816406,443.53857421875,443.6221923828125,443.5513916015625,443.50396728515625,443.36865234375,443.3818664550781,443.3927917480469,443.3180847167969,443.3045654296875,443.4303894042969,443.5693664550781,443.3662414550781,443.3608093261719,443.2791748046875,443.1730651855469,443.1228942871094,443.07855224609375,443.1133117675781,443.09466552734375,443.1071472167969,443.1788330078125,443.0614929199219,442.95404052734375,442.9679260253906,442.9745178222656,443.0485534667969,442.983154296875,442.9766540527344,443.1593322753906,443.28802490234375,443.0074462890625,443.0051879882813,442.9805603027344,443.16937255859375,443.2012023925781,443.2717895507813,442.9185180664063,443.0925598144531,443.02777099609375,443.0787048339844,443.0481872558594,443.0924682617188,442.9114685058594,442.8656311035156,442.8165283203125,442.7391662597656,442.7637634277344,442.7568054199219,442.7176818847656,442.749267578125,442.8757934570313,443.0324096679688,442.6408081054688,442.7549743652344,442.8563537597656,442.9761352539063,442.9067077636719,442.80419921875,442.7437744140625,442.8669738769531,443.01611328125,442.761962890625,442.75146484375,442.7303161621094,442.7843627929688,442.6489562988281,442.622802734375,442.6470336914063,442.5286254882813,442.7654724121094,442.6336364746094,442.7884521484375,442.7361145019531,442.71087646484375,442.7319946289063,442.7278747558594,442.7985229492188,442.9824523925781
128.0,0.3952620665285167,1.0722190664988018e-06,2.0,4.0,128.0,0.062231291023579834,536.1400756835938,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625,534.0054931640625
64.0,0.1880084468628952,0.0005380806596724003,1.0,3.0,64.0,0.0012592378918367733,477.0526123046875,457.6853637695313,456.3642272949219,455.288330078125,454.5574035644531,454.4647216796875,454.7742309570313,454.7210693359375,454.5337524414063,454.4742431640625,454.5466003417969,454.5911254882813,454.79193115234375,454.6915588378906,454.5620727539063,454.68359375,454.7897644042969,454.9064025878906,454.93798828125,454.9338684082031,455.0831298828125,455.1846923828125,455.2665100097656,455.1878356933594,455.335693359375,455.48529052734375,455.66357421875,455.6912536621094,456.1840515136719,456.07373046875,456.0959167480469,456.0919189453125,455.9368896484375,455.9368286132813,456.1808776855469,456.06689453125,456.0362548828125,455.9826354980469,455.9017333984375,455.9303894042969,476.9254760742188,457.637451171875,455.2388916015625,454.4191284179688,454.7244873046875,477.2448120117188,457.9670715332031,456.4075927734375,454.8135986328125,454.1911926269531,454.1520385742188,454.07659912109375,454.2265625,454.21868896484375,454.599609375,454.7148742675781,454.6449890136719,454.73974609375,454.7937622070313,454.9623107910156,455.0195617675781,455.2044372558594,455.3146667480469,455.3505554199219,455.4939575195313,455.5133666992188,477.1596374511719,457.7208862304688,456.4315185546875,454.9601745605469,455.07220458984375,454.625,454.3237915039063,454.570556640625,454.8782653808594,454.8869323730469,454.7310485839844,454.6407165527344,454.7676086425781,454.9519348144531,455.15911865234375,455.163330078125,456.1080932617188,455.9641723632813,456.27294921875,456.5050048828125,455.9987182617188,456.2195129394531,456.76214599609375,456.7485961914063,456.7339172363281,456.6325073242188,456.4676818847656,456.6581115722656,456.4184875488281,456.6218872070313,456.6568908691406,456.6551208496094,456.7484436035156,456.6129455566406
128.0,0.2825817729570673,2.14091641016975e-05,1.0,4.0,64.0,0.018397293865826423,536.8355712890625,533.99267578125,533.99267578125,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,536.8364868164062,533.99267578125,533.99267578125,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,536.8365478515625,533.99267578125,533.99267578125,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938,533.9926147460938
128.0,0.04238692169709507,0.010772415219384103,4.0,2.0,64.0,0.004386755021075652,477.8150939941406,457.4227600097656,456.4728698730469,456.0872802734375,458.0943298339844,469.0433654785156,460.3233947753906,456.6365966796875,455.9012756347656,454.5444946289063,457.4150695800781,459.3155212402344,456.0133666992188,460.4578552246094,459.101318359375,460.4119567871094,460.0964660644531,459.865478515625,460.309326171875,459.8316345214844,462.3768005371094,463.0694274902344,460.1561584472656,460.5334777832031,459.86175537109375,461.6734008789063,461.2355651855469,460.6082458496094,461.397705078125,462.5700378417969,470.17919921875,463.4772033691406,462.6237487792969,461.0880126953125,461.0677490234375,459.6839904785156,458.5871887207031,457.9989318847656,461.07958984375,458.88525390625,458.6130676269531,460.0545349121094,459.03466796875,458.6897277832031,458.857666015625,458.9137573242188,459.6190490722656,458.9647521972656,457.639892578125,458.4032897949219,458.0711975097656,457.8647155761719,457.4340515136719,457.9410095214844,457.63482666015625,459.8440551757813,458.0698547363281,457.30072021484375,457.3263854980469,459.4074096679688,479.582275390625,464.2752380371094,462.6495971679688,458.2136840820313,457.1339721679688,459.2018127441406,457.65374755859375,456.9552917480469,457.9292907714844,462.33392333984375,460.40625,458.8101196289063,459.5359497070313,459.1413269042969,457.731201171875,459.24359130859375,458.3045654296875,461.94775390625,461.5240783691406,463.9156799316406,458.0118713378906,459.4559631347656,456.7664489746094,458.943603515625,457.3891296386719,457.0009460449219,457.4617614746094,458.7932739257813,459.5403137207031,459.1570434570313,458.4231872558594,461.1911315917969,459.6334533691406,461.0584411621094,462.1087341308594,459.0406494140625,459.2403869628906,461.1618041992188,460.7822265625,461.3403625488281
